https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/404552	위대한 유니콘: 1:72 하세가와 N1K1-J 시덴완성	91	8	1
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/404547	까도: Ah-64a 아카데미 합동과학 #1	626	27	13
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/404529	위대한 유니콘: 1:72 하세가와 N1K1-J 시덴 조립기-1-	118	6	2
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/404528	주뇨니: 멩 1/48 F/A-18E 수퍼호넷 #5	208	32	10
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/404521	댄싱브러쉬: 주말이네요	236	21	16
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/404506	까도: Ah-64d  Ah-64a 제작기	363	18	21
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/404496	dolph: 아카데미 1/48 f-15k 아...힘듭니다...	427	17	32
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/404484	굴탄: 항공기 무장 디테일업 제작기 #1 1/35 Hellfire	574	41	40
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/404474	506호 아자씨: 묵은 kfir 다시손대기	135	12	1
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/404455	달모로: 시험 4일전 올리는 1/48 F-15K 제작기2	206	9	2
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/404433	댄싱브러쉬: Kfir c2 AREA88 Saki Vashtar -03	101	12	2
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403965	SPOOKY: [ACADEMY] 1/48 CH-47D #1 도색중	481	32	26
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403925	움하하핫: [What If Project] ep. 1. 동체 수술 : 1/144 대한민국 공군 E767	709	23	6
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403910	성더슨: Me-262 도색 끝~ 데칼 작업 시작~	125	12	8
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403906	김승국 dino꾹: 1/48 아카데미 F-15K	300	21	4
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403903	댄싱브러쉬: Kfir c2 AREA88 Saki Vashtar -01	171	18	4
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403900	성더슨: Me-262에 옷을 입혀주려고 합니다.	133	12	12
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403883	갈색늑대: 초보가 또 가끔 찾아서 올릴께요......	151	7	4
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403870	시뇨: 초대물 수호이 27 플랭커 거의 완성 단계입니다!!	1083	80	56
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403864	다쓰붸이다: USAF F-22A...#1.	352	13	6
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403862	mmmm072: 아카데미 1/144 공군2호기 제작기 3부입니다.	714	32	16
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403857	갈색늑대: 초보자 우연히 또...	260	11	6
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403854	dolph: 슈퍼링스 동체완성	397	20	15
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403839	성더슨: 하세가와 S-3A Viking 조립을 마쳤습니다.	202	16	18
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403833	hongmsz: [아카데미] 1/144 라팔M	347	17	5
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403799	다쓰붸이다: U-2S Dragonlady...#1.	232	14	3
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403756	metalmetal: 극초초초초초초보 모형인의 타미야 1/48 f-b형 제작기3입니다	230	12	8
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403746	dolph: 1/48 슈퍼링스 형태가 나왔다.	341	15	6
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403695	Pano: 수퍼호넷 제작중	220	10	5
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403693	SPOOKY: [ACADEMY] 1/48 USAF F-86F-40 도색중	472	40	22
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403690	reformed17: 아카데미 1/72 YF-16 제작기 #3(최종)	439	15	0
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/403144	개똥철학자: 아카데미 F-14B 졸리 로저스 1/72 본체 도색(스폰지)	313	9	2
